counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.00041,,,,,,,,1.00041,1,,,,,,246,NW,"ID",50,piaton,PIATON,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,53,53,305,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.87461,,,,,,,,0.87461,1,,,,,,377,NW,UN,50,shrile,INJORE,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,54,54,436,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.75878,,,,,,,,0.75878,1,,,,,,410,NW,UN,50,orchin,TUNORY,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,55,55,469,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.85662,,,,,,,,0.85662,1,,,,,,209,WORD,"ID",33,search,SEARCH,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,56,56,28,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.61508,,,,,,,,0.61508,1,,,,,,185,WORD,"ID",33,bother,BOTHER,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,57,57,4,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.483075,,,,,,,,0.483075,1,,,,,,155,WORD,UN,50,cradle,LIZARD,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,58,58,214,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.51718,,,,,,,,0.51718,1,,,,,,54,WORD,"ID",50,ramble,RAMBLE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,59,59,113,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.86967,,,,,,,,0.86967,1,,,,,,388,NW,UN,50,witmer,CRAGIN,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,60,60,447,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.91833,,,,,,,,0.91833,1,,,,,,86,WORD,UN,33,filter,RODENT,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,61,61,145,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.753115,,,,,,,,0.753115,1,,,,,,286,NW,"ID",50,reldon,RELDON,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,62,62,345,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.899745,,,,,,,,0.899745,1,,,,,,45,WORD,"ID",50,clergy,CLERGY,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,63,63,104,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.672395,,,,,,,,0.672395,1,,,,,,204,WORD,"ID",33,burden,BURDEN,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,64,64,23,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.89172,,,,,,,,0.89172,1,,,,,,344,NW,UN,33,absend,SCRILY,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,65,65,403,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.75911,,,,,,,,0.75911,1,,,,,,316,NW,UN,33,worbal,SCREGM,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,66,66,375,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.91824,,,,,,,,0.91824,1,,,,,,142,WORD,UN,50,reason,SPRUCE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,67,67,201,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.388095,,,,,,,,1.388095,1,,,,,,332,NW,UN,33,catrie,VANGUE,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,68,68,391,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.940015,,,,,,,,0.940015,1,,,,,,282,NW,"ID",50,porlex,PORLEX,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,69,69,341,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.650355,,,,,,,,0.650355,1,,,,,,108,WORD,UN,33,wonder,RECKON,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,70,70,167,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.76963,,,,,,,,0.76963,1,,,,,,207,WORD,"ID",33,wreath,WREATH,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,71,71,26,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.686385,,,,,,,,0.686385,1,,,,,,285,NW,"ID",50,prudge,PRUDGE,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,72,72,344,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.93422,,,,,,,,0.93422,1,,,,,,325,NW,UN,33,iguade,THRUSE,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,73,73,384,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.58495,,,,,,,,0.58495,1,,,,,,24,WORD,"ID",50,praise,PRAISE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,74,74,83,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.702985,,,,,,,,0.702985,1,,,,,,123,WORD,UN,50,blouse,STRIKE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,75,75,182,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.534445,,,,,,,,0.534445,1,,,,,,238,WORD,"ID",33,flower,FLOWER,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,76,76,57,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.149285,,,,,,,,1.149285,1,,,,,,472,NW,"ID",33,cigney,CIGNEY,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,77,77,291,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.719445,,,,,,,,0.719445,1,,,,,,366,NW,UN,50,slique,TOSHEL,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,78,78,425,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.217895,,,,,,,,1.217895,1,,,,,,437,NW,"ID",33,snapel,SNAPEL,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,79,79,256,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.82517,,,,,,,,0.82517,1,,,,,,382,NW,UN,50,aungre,SARLEY,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,80,80,441,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.813915,,,,,,,,0.813915,1,,,,,,369,NW,UN,50,sleact,WRONCH,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,81,81,428,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.924,,,,,,,,0.924,1,,,,,,25,WORD,"ID",50,domain,DOMAIN,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,82,82,84,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.89971,,,,,,,,0.89971,1,,,,,,434,NW,"ID",33,pitrom,PITROM,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,83,83,253,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.034165,,,,,,,,1.034165,1,,,,,,469,NW,"ID",33,padifs,PADIFS,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,84,84,288,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.98911,,,,,,,,0.98911,0,,,,,,250,NW,"ID",50,milted,MILTED,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,85,85,309,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.85336,,,,,,,,0.85336,1,,,,,,62,WORD,UN,33,launch,REGION,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,86,86,121,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.917695,,,,,,,,0.917695,1,,,,,,439,NW,"ID",33,limpor,LIMPOR,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,87,87,258,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.9922,,,,,,,,0.9922,1,,,,,,134,WORD,UN,50,import,STAPLE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,88,88,193,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.61866,,,,,,,,0.61866,1,,,,,,408,NW,UN,50,elopia,HURNIA,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,89,89,467,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.02142,,,,,,,,1.02142,1,,,,,,394,NW,UN,50,colury,SPAQUX,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,90,90,453,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.76977,,,,,,,,0.76977,1,,,,,,298,NW,"ID",50,piergy,PIERGY,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,91,91,357,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.83224,,,,,,,,0.83224,1,,,,,,117,WORD,UN,33,flight,BRANCH,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,92,92,176,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,,0,,,,,,,,,0.83224,-1,,,,,,367,NW,UN,50,hornal,SLIQUE,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,93,93,426,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.671735,,,,,,,,0.671735,1,,,,,,450,NW,"ID",33,phrect,PHRECT,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,94,94,269,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.550445,,,,,,,,0.550445,1,,,,,,205,WORD,"ID",33,lounge,LOUNGE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,95,95,24,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.487785,,,,,,,,0.487785,1,,,,,,182,WORD,"ID",33,winter,WINTER,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,96,96,1,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.65859,,,,,,,,0.65859,1,,,,,,68,WORD,UN,33,plenty,FUMBLE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,97,97,127,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.64984,,,,,,,,0.64984,1,,,,,,438,NW,"ID",33,baitch,BAITCH,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,98,98,257,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.650285,,,,,,,,0.650285,1,,,,,,104,WORD,UN,33,number,STUDIO,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,99,99,163,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.88428,,,,,,,,0.88428,0,,,,,,444,NW,"ID",33,jaunce,JAUNCE,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,100,100,263,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.58284,,,,,,,,0.58284,1,,,,,,223,WORD,"ID",33,kidney,KIDNEY,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,101,101,42,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.549835,,,,,,,,0.549835,1,,,,,,34,WORD,"ID",50,jungle,JUNGLE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,102,102,93,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.96446,,,,,,,,0.96446,1,,,,,,274,NW,"ID",50,fumblo,FUMBLO,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,103,103,333,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.751945,,,,,,,,0.751945,1,,,,,,251,NW,"ID",50,lupict,LUPICT,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,104,104,310,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.82868,,,,,,,,0.82868,1,,,,,,337,NW,UN,33,wreash,REJOLS,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,105,105,396,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.57059,,,,,,,,0.57059,1,,,,,,63,WORD,UN,33,throne,LAUNCH,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,106,106,122,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.5222,,,,,,,,0.5222,1,,,,,,72,WORD,UN,33,source,BRIGHT,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,107,107,131,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.884355,,,,,,,,0.884355,1,,,,,,335,NW,UN,33,ghodus,DESION,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,108,108,394,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.64925,,,,,,,,0.64925,1,,,,,,457,NW,"ID",33,wanigh,WANIGH,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,109,109,276,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.999155,,,,,,,,0.999155,1,,,,,,212,WORD,"ID",33,verify,VERIFY,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,110,110,31,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.54654,,,,,,,,0.54654,1,,,,,,50,WORD,"ID",50,snatch,SNATCH,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,111,111,109,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.860885,,,,,,,,0.860885,1,,,,,,403,NW,UN,50,cluirm,BRUATS,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,112,112,462,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.684115,,,,,,,,0.684115,1,,,,,,181,WORD,"ID",33,glance,GLANCE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,113,113,0,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.734075,,,,,,,,0.734075,1,,,,,,215,WORD,"ID",33,phobia,PHOBIA,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,114,114,34,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.784185,,,,,,,,0.784185,1,,,,,,272,NW,"ID",50,damilt,DAMILT,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,115,115,331,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.885375,,,,,,,,0.885375,1,,,,,,402,NW,UN,50,bruats,SYNTIC,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,116,116,461,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,1.034555,,,,,,,,1.034555,1,,,,,,125,WORD,UN,50,enough,NICKEL,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,117,117,184,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.485365,,,,,,,,0.485365,1,,,,,,38,WORD,"ID",50,powder,POWDER,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,118,118,97,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.60374,,,,,,,,0.60374,1,,,,,,479,NW,"ID",33,lobush,LOBUSH,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,119,119,298,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.50287,,,,,,,,0.50287,1,,,,,,233,WORD,"ID",33,nature,NATURE,m,,,,,,0.06468316,-0.402673611,0,0,0,space,0,120,120,52,1,15.87768,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.24141,,,,,,,,1.24141,1,,,,,,445,NW,"ID",33,minkel,MINKEL,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,121,121,264,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.685875,,,,,,,,0.685875,1,,,,,,477,NW,"ID",33,photie,PHOTIE,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,122,122,296,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,,0,,,,,,,,,0.685875,-1,,,,,,3,WORD,"ID",50,knight,KNIGHT,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,123,123,62,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.54237,,,,,,,,0.54237,1,,,,,,60,WORD,"ID",50,pencil,PENCIL,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,124,124,119,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,1.251395,,,,,,,,1.251395,1,,,,,,141,WORD,UN,50,spruce,ORPHAN,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,125,125,200,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.74836,,,,,,,,0.74836,1,,,,,,292,NW,"ID",50,ablint,ABLINT,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,126,126,351,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.59912,,,,,,,,0.59912,1,,,,,,254,NW,"ID",50,varosh,VAROSH,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,127,127,313,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.572775,,,,,,,,0.572775,1,,,,,,73,WORD,UN,33,plaque,SOURCE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,128,128,132,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.69984,,,,,,,,0.69984,1,,,,,,379,NW,UN,50,cavory,AUTING,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,129,129,438,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.538,,,,,,,,0.538,1,,,,,,52,WORD,"ID",50,impose,IMPOSE,m,,,,,,0.06468316,-0.402673611,0,0,0,,0,130,130,111,1,,
,,,,,,,,,,,,,,,,,,5f2bcbf1eb53d868eed230c8,2020-08-08_10h27.59.886,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.61791,,,,,,,,0.61791,1,,,,,,276,NW,"ID",50,yarmon,YARMON,z,,,,,,0.06468316,-0.402673611,0,0,0,,0,131,131,335,1,,
