counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.63165,,,,,,,,0.63165,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,136,136,264,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.76315,,,,,,,,0.76315,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,137,137,281,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.665155,,,,,,,,0.665155,1,,,,,,369,NW,"ID",50,wronch,WRONCH,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,138,138,308,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.598695,,,,,,,,0.598695,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,139,139,409,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.55125,,,,,,,,0.55125,1,,,,,,294,NW,UN,50,gleath,INHORT,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,140,140,473,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.555225,,,,,,,,0.555225,1,,,,,,94,WORD,"ID",33,travel,TRAVEL,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,141,141,33,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.76695,,,,,,,,0.76695,1,,,,,,168,WORD,"ID",50,answer,ANSWER,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,142,142,107,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.682295,,,,,,,,0.682295,1,,,,,,316,NW,"ID",33,scregm,SCREGM,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,143,143,255,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.476815,,,,,,,,0.476815,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,144,144,35,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.755415,,,,,,,,0.755415,1,,,,,,163,WORD,"ID",50,string,STRING,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,145,145,102,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.438135,,,,,,,,0.438135,1,,,,,,169,WORD,"ID",50,genius,GENIUS,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,146,146,108,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.564925,,,,,,,,0.564925,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,147,147,372,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.751125,,,,,,,,0.751125,0,,,,,,156,WORD,"ID",50,cradle,CRADLE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,148,148,95,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.689785,,,,,,,,0.689785,1,,,,,,389,NW,"ID",50,witmer,WITMER,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,149,149,328,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.503115,,,,,,,,0.503115,1,,,,,,32,WORD,UN,50,scream,BUCKLE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,150,150,211,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.660325,,,,,,,,0.660325,1,,,,,,427,NW,UN,33,tandly,SCHIND,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,151,151,366,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.634295,,,,,,,,0.634295,0,,,,,,164,WORD,"ID",50,market,MARKET,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,152,152,103,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.50066,,,,,,,,0.50066,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,153,153,172,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.439525,,,,,,,,0.439525,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,154,154,124,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.407425,,,,,,,,0.407425,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,155,155,27,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.331975,,,,,,,,0.331975,0,,,,,,344,NW,"ID",33,scrily,SCRILY,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,156,156,283,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.7239,,,,,,,,0.7239,1,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,157,157,258,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.519815,,,,,,,,0.519815,1,,,,,,44,WORD,UN,50,clergy,DANGER,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,158,158,223,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.491665,,,,,,,,0.491665,1,,,,,,129,WORD,"ID",50,marvel,MARVEL,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,159,159,68,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.59944,,,,,,,,0.59944,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,160,160,244,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.95561,,,,,,,,0.95561,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,161,161,13,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.431165,,,,,,,,0.431165,1,,,,,,128,WORD,"ID",50,senior,SENIOR,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,162,162,67,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.487805,,,,,,,,0.487805,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,163,163,4,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.393865,,,,,,,,0.393865,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,164,164,54,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.63092,,,,,,,,0.63092,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,165,165,159,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.61648,,,,,,,,0.61648,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,166,166,378,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.599965,,,,,,,,0.599965,0,,,,,,142,WORD,"ID",50,spruce,SPRUCE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,167,167,81,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.834115,,,,,,,,0.834115,0,,,,,,243,NW,UN,50,eatric,MUSIED,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,168,168,422,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.44325,,,,,,,,0.44325,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,169,169,135,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.583345,,,,,,,,0.583345,1,,,,,,405,NW,"ID",50,flumni,FLUMNI,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,170,170,344,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.62116,,,,,,,,0.62116,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,171,171,375,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.41303,,,,,,,,0.41303,1,,,,,,173,WORD,"ID",50,shower,SHOWER,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,172,172,112,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.868385,,,,,,,,0.868385,1,,,,,,335,NW,"ID",33,desion,DESION,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,173,173,274,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.585735,,,,,,,,0.585735,1,,,,,,9,WORD,UN,50,bridge,HUSTLE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,174,174,188,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.63772,,,,,,,,0.63772,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,175,175,138,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.47654,,,,,,,,0.47654,1,,,,,,197,WORD,UN,33,wicked,STREAM,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,176,176,136,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.583285,,,,,,,,0.583285,1,,,,,,264,NW,UN,50,distar,VACKEL,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,177,177,443,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.582895,,,,,,,,0.582895,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,178,178,374,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.634085,,,,,,,,0.634085,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,179,179,411,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.804075,,,,,,,,0.804075,1,,,,,,460,NW,UN,33,justre,MINGAR,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,180,180,399,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.559455,,,,,,,,0.559455,1,,,,,,401,NW,"ID",50,mustil,MUSTIL,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,181,181,340,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.668325,,,,,,,,0.668325,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,182,182,39,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.622485,,,,,,,,0.622485,1,,,,,,279,NW,UN,50,curbol,CELOND,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,183,183,458,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.518875,,,,,,,,0.518875,1,,,,,,393,NW,"ID",50,ganous,GANOUS,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,184,184,332,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.45164,,,,,,,,0.45164,1,,,,,,18,WORD,UN,50,patron,HUMBLE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,185,185,197,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.59331,,,,,,,,0.59331,1,,,,,,7,WORD,UN,50,abrupt,ANCHOR,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,186,186,186,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.53122,,,,,,,,0.53122,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,187,187,418,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.649765,,,,,,,,0.649765,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,188,188,408,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.734535,,,,,,,,0.734535,1,,,,,,403,NW,"ID",50,bruats,BRUATS,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,189,189,342,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.51588,,,,,,,,0.51588,1,,,,,,408,NW,"ID",50,hurnia,HURNIA,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,190,190,347,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.60528,,,,,,,,0.60528,1,,,,,,297,NW,UN,50,piergy,FERTIC,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,191,191,476,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.51045,,,,,,,,0.51045,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,192,192,43,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.458665,,,,,,,,0.458665,1,,,,,,79,WORD,"ID",33,theory,THEORY,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,193,193,18,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.41106,,,,,,,,0.41106,1,,,,,,157,WORD,"ID",50,dragon,DRAGON,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,194,194,96,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.521055,,,,,,,,0.521055,1,,,,,,50,WORD,UN,50,hungry,SNATCH,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,195,195,229,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.57106,,,,,,,,0.57106,1,,,,,,367,NW,"ID",50,slique,SLIQUE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,196,196,306,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.52588,,,,,,,,0.52588,1,,,,,,391,NW,"ID",50,theldy,THELDY,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,197,197,330,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.50009,,,,,,,,0.50009,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,198,198,403,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.48673,,,,,,,,0.48673,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,199,199,251,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.53382,,,,,,,,0.53382,1,,,,,,143,WORD,"ID",50,reason,REASON,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,200,200,82,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.58576,,,,,,,,0.58576,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,201,201,368,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.56473,,,,,,,,0.56473,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,202,202,383,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.49952,,,,,,,,0.49952,1,,,,,,320,NW,"ID",33,jockal,JOCKAL,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,203,203,259,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.516395,,,,,,,,0.516395,1,,,,,,247,NW,UN,50,strole,BLARGE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,204,204,426,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.499465,,,,,,,,0.499465,1,,,,,,278,NW,UN,50,celond,UNIGHS,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,205,205,457,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.369595,,,,,,,,0.369595,0,,,,,,43,WORD,UN,50,foster,TONGUE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,206,206,222,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.676105,,,,,,,,0.676105,1,,,,,,276,NW,UN,50,petain,YARMON,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,207,207,455,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.65788,,,,,,,,0.65788,1,,,,,,376,NW,"ID",50,iguare,IGUARE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,208,208,315,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.44989,,,,,,,,0.44989,1,,,,,,265,NW,UN,50,varmit,DISTAR,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,209,209,444,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.4873,,,,,,,,0.4873,0,,,,,,60,WORD,UN,50,fright,PENCIL,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,210,210,239,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.356845,,,,,,,,0.356845,0,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,211,211,273,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.42321,,,,,,,,0.42321,1,,,,,,225,WORD,UN,33,casino,VULGAR,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,212,212,164,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.39082,,,,,,,,0.39082,0,,,,,,398,NW,"ID",50,blunde,BLUNDE,z,,,,,,0.048177083,-0.368489583,0,0,0,,0,213,213,337,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.56943,,,,,,,,0.56943,0,,,,,,111,WORD,"ID",33,induce,INDUCE,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,214,214,50,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.520865,,,,,,,,0.520865,0,,,,,,167,WORD,"ID",50,design,DESIGN,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,215,215,106,1,
,,,,,,,,,,,,,,,,,,5e6d03bffab3ff2c403cb205,2020-08-10_16h20.58.244,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.44982,,,,,,,,0.44982,1,,,,,,237,WORD,UN,33,glance,POSTER,m,,,,,,0.048177083,-0.368489583,0,0,0,,0,216,216,176,1,
