counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.634265,,,,,,,,0.634265,1,,,,,,361,NW,"ID",50,pauche,PAUCHE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,138,138,300,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.471985,,,,,,,,0.471985,1,,,,,,282,NW,UN,50,veralf,PORLEX,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,139,139,461,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.546855,,,,,,,,0.546855,1,,,,,,394,NW,"ID",50,spaqux,SPAQUX,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,140,140,333,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.34303,,,,,,,,0.34303,0,,,,,,7,WORD,UN,50,abrupt,ANCHOR,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,141,141,186,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.45714,,,,,,,,0.45714,1,,,,,,129,WORD,"ID",50,marvel,MARVEL,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,142,142,68,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.4514,,,,,,,,0.4514,1,,,,,,36,WORD,UN,50,insult,VANISH,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,143,143,215,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.464005,,,,,,,,0.464005,1,,,,,,197,WORD,UN,33,wicked,STREAM,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,144,144,136,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.418355,,,,,,,,0.418355,1,,,,,,58,WORD,UN,50,splint,FOSTER,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,145,145,237,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.60751,,,,,,,,0.60751,1,,,,,,270,NW,UN,50,aubrid,WRIMSY,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,146,146,449,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.669225,,,,,,,,0.669225,1,,,,,,338,NW,"ID",33,wreash,WREASH,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,147,147,277,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.596055,,,,,,,,0.596055,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,148,148,147,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.606635,,,,,,,,0.606635,1,,,,,,19,WORD,UN,50,breast,PATRON,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,149,149,198,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.510955,,,,,,,,0.510955,1,,,,,,47,WORD,UN,50,walnut,INCOME,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,150,150,226,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.476895,,,,,,,,0.476895,0,,,,,,328,NW,"ID",33,broake,BROAKE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,151,151,267,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.550555,,,,,,,,0.550555,1,,,,,,132,WORD,"ID",50,strong,STRONG,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,152,152,71,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.54061,,,,,,,,0.54061,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,153,153,392,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.550705,,,,,,,,0.550705,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,154,154,51,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.612015,,,,,,,,0.612015,1,,,,,,377,NW,"ID",50,injore,INJORE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,155,155,316,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.60008,,,,,,,,0.60008,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,156,156,252,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.632125,,,,,,,,0.632125,1,,,,,,146,WORD,"ID",50,couple,COUPLE,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,157,157,85,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.548665,,,,,,,,0.548665,1,,,,,,258,NW,UN,50,soudal,POLUTH,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,158,158,437,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.50302,,,,,,,,0.50302,1,,,,,,295,NW,UN,50,beinch,GLEATH,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,159,159,474,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.667545,,,,,,,,0.667545,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,160,160,41,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.66493,,,,,,,,0.66493,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,161,161,288,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.666525,,,,,,,,0.666525,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,162,162,34,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.66599,,,,,,,,0.66599,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,163,163,146,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.36683,,,,,,,,0.36683,1,,,,,,151,WORD,"ID",50,mystic,MYSTIC,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,164,164,90,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.431945,,,,,,,,0.431945,1,,,,,,165,WORD,"ID",50,invest,INVEST,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,165,165,104,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.48867,,,,,,,,0.48867,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,166,166,409,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.668375,,,,,,,,0.668375,1,,,,,,61,WORD,"ID",33,ponder,PONDER,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,167,167,0,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.582185,,,,,,,,0.582185,1,,,,,,5,WORD,UN,50,bundle,PLUNGE,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,168,168,184,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.60664,,,,,,,,0.60664,1,,,,,,243,NW,UN,50,eatric,MUSIED,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,169,169,422,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.668715,,,,,,,,0.668715,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,170,170,158,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.726195,,,,,,,,0.726195,0,,,,,,405,NW,"ID",50,flumni,FLUMNI,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,171,171,344,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.475075,,,,,,,,0.475075,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,172,172,127,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.46361,,,,,,,,0.46361,1,,,,,,137,WORD,"ID",50,finger,FINGER,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,173,173,76,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.380275,,,,,,,,0.380275,1,,,,,,166,WORD,"ID",50,starch,STARCH,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,174,174,105,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.52609,,,,,,,,0.52609,1,,,,,,380,NW,"ID",50,cavory,CAVORY,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,175,175,319,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.627435,,,,,,,,0.627435,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,176,176,403,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.74599,,,,,,,,0.74599,1,,,,,,417,NW,"ID",50,earoud,EAROUD,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,177,177,356,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.686245,,,,,,,,0.686245,1,,,,,,23,WORD,UN,50,praise,WEALTH,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,178,178,202,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.67347,,,,,,,,0.67347,1,,,,,,269,NW,UN,50,wrimsy,ORCHET,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,179,179,448,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.615655,,,,,,,,0.615655,1,,,,,,49,WORD,UN,50,snatch,SURVEY,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,180,180,228,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.12144,,,,,,,,1.12144,1,,,,,,314,NW,"ID",33,sprine,SPRINE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,181,181,253,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.63478,,,,,,,,0.63478,1,,,,,,42,WORD,UN,50,tongue,CHAPEL,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,182,182,221,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.574115,,,,,,,,0.574115,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,183,183,298,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.809485,,,,,,,,0.809485,1,,,,,,476,NW,UN,33,photie,JOSTED,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,184,184,415,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.80081,,,,,,,,0.80081,1,,,,,,245,NW,UN,50,piaton,ANOUGS,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,185,185,424,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.56895,,,,,,,,0.56895,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,186,186,149,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.6177,,,,,,,,0.6177,1,,,,,,248,NW,UN,50,batrol,STROLE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,187,187,427,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.044705,,,,,,,,1.044705,1,,,,,,261,NW,UN,50,quilew,STUNCH,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,188,188,440,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.57052,,,,,,,,0.57052,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,189,189,43,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.59941,,,,,,,,0.59941,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,190,190,361,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.574665,,,,,,,,0.574665,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,191,191,276,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.63107,,,,,,,,0.63107,1,,,,,,97,WORD,"ID",33,client,CLIENT,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,192,192,36,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.801425,,,,,,,,0.801425,1,,,,,,60,WORD,UN,50,fright,PENCIL,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,193,193,239,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.5208,,,,,,,,0.5208,1,,,,,,412,NW,"ID",50,jiluer,JILUER,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,194,194,351,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.678175,,,,,,,,0.678175,1,,,,,,366,NW,"ID",50,toshel,TOSHEL,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,195,195,305,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.55274,,,,,,,,0.55274,1,,,,,,410,NW,"ID",50,tunory,TUNORY,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,196,196,349,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.882735,,,,,,,,0.882735,1,,,,,,425,NW,UN,33,urivel,FRUDGE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,197,197,364,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.539055,,,,,,,,0.539055,1,,,,,,128,WORD,"ID",50,senior,SENIOR,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,198,198,67,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.606655,,,,,,,,0.606655,1,,,,,,450,NW,UN,33,cainky,PHRECT,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,199,199,389,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.631075,,,,,,,,0.631075,1,,,,,,432,NW,UN,33,drance,LUNKER,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,200,200,371,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.65618,,,,,,,,0.65618,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,201,201,282,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.68209,,,,,,,,0.68209,1,,,,,,34,WORD,UN,50,socket,JUNGLE,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,202,202,213,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.63561,,,,,,,,0.63561,1,,,,,,473,NW,UN,33,hablin,CRIBLE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,203,203,412,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.54978,,,,,,,,0.54978,1,,,,,,278,NW,UN,50,celond,UNIGHS,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,204,204,457,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.664125,,,,,,,,0.664125,0,,,,,,2,WORD,UN,50,knight,BRIDGE,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,205,205,181,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.220915,,,,,,,,0.220915,1,,,,,,173,WORD,"ID",50,shower,SHOWER,m,,,,,,0.062962963,-0.325925926,0,0,0,,0,206,206,112,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.07857,,,,,,,,0.07857,0,,,,,,433,NW,UN,33,pitrom,DRANCE,z,,,,,,0.062962963,-0.325925926,0,0,0,,0,207,207,372,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.58992,,,,,,,,0.58992,0,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,,,,,,0.060185185,-0.325925926,0,0,0,,0,208,208,8,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.666,,,,,,,,0.666,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,,,,,,0.053703704,-0.326851852,0,0,0,,0,209,209,368,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.59822,,,,,,,,0.59822,1,,,,,,55,WORD,UN,50,ambush,STROKE,m,,,,,,0.065740741,-0.303703704,0,0,0,,0,210,210,234,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.34191,,,,,,,,0.34191,0,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,0.065740741,-0.303703704,0,0,0,,0,211,211,251,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.70206,,,,,,,,0.70206,1,,,,,,462,NW,UN,33,kispel,ABSULT,z,,,,,,0.065740741,-0.303703704,0,0,0,,0,212,212,401,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.400525,,,,,,,,0.400525,0,,,,,,99,WORD,"ID",33,fluent,FLUENT,m,,,,,,0.065740741,-0.303703704,0,0,0,,0,213,213,38,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.670325,,,,,,,,0.670325,1,,,,,,40,WORD,UN,50,spring,CONVEY,m,,,,,,0.068518519,-0.303703704,0,0,0,,0,214,214,219,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.63461,,,,,,,,0.63461,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,,,,,,0.068518519,-0.303703704,0,0,0,,0,215,215,391,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.533885,,,,,,,,0.533885,1,,,,,,287,NW,UN,50,yaceup,NYMBEL,z,,,,,,0.068518519,-0.303703704,0,0,0,,0,216,216,466,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.63248,,,,,,,,0.63248,1,,,,,,149,WORD,"ID",50,invade,INVADE,m,,,,,,0.068518519,-0.303703704,0,0,0,,0,217,217,88,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.574715,,,,,,,,0.574715,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,,,,,,0.068518519,-0.303703704,0,0,0,,0,218,218,163,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.54966,,,,,,,,0.54966,1,,,,,,25,WORD,UN,50,sprint,DOMAIN,m,,,,,,0.068518519,-0.303703704,0,0,0,,0,219,219,204,1,
