counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.84366,1,,,,,,290,NW,"ID",50,splino,SPLINO,z,0.84366,,,,,,-0.058333333,-0.275,0,0,0,,0,56,56,349,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.883395,1,,,,,,358,NW,UN,33,fonver,FLEACK,z,0.883395,,,,,,-0.058333333,-0.275,0,0,0,,0,57,57,417,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.728655,1,,,,,,264,NW,"ID",50,vackel,VACKEL,z,0.728655,,,,,,-0.058333333,-0.275,0,0,0,,0,58,58,323,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.59779,1,,,,,,99,WORD,UN,33,carbon,FLUENT,m,0.59779,,,,,,-0.058333333,-0.275,0,0,0,,0,59,59,158,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.598605,1,,,,,,149,WORD,UN,50,random,INVADE,m,0.598605,,,,,,-0.058333333,-0.275,0,0,0,,0,60,60,208,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,-0.059259259,-0.275,1,0,0,0.18302,,0.615265,1,,,,,,463,NW,"ID",33,kispel,KISPEL,z,0.615265,,,,,,-0.059259259,-0.275,0,0,0,,0,61,61,282,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.552625,1,,,,,,304,NW,UN,33,forgle,CLUDIE,z,0.552625,,,,,,-0.059259259,-0.275,0,0,0,,0,62,62,363,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.666325,1,,,,,,178,WORD,UN,50,basket,INFORM,m,0.666325,,,,,,-0.059259259,-0.275,0,0,0,,0,63,63,237,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.69706,1,,,,,,403,NW,UN,50,cluirm,BRUATS,z,0.69706,,,,,,-0.059259259,-0.275,0,0,0,,0,64,64,462,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.646555,1,,,,,,26,WORD,"ID",50,sprint,SPRINT,m,0.646555,,,,,,-0.059259259,-0.275,0,0,0,,0,65,65,85,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.741705,1,,,,,,413,NW,UN,50,serbol,EQUATS,z,0.741705,,,,,,-0.059259259,-0.275,0,0,0,,0,66,66,472,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.76145,1,,,,,,310,NW,UN,33,sproly,DANIET,z,0.76145,,,,,,-0.059259259,-0.275,0,0,0,,0,67,67,369,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.502065,1,,,,,,209,WORD,"ID",33,search,SEARCH,m,0.502065,,,,,,-0.059259259,-0.275,0,0,0,,0,68,68,28,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.71656,1,,,,,,322,NW,UN,33,rosail,SLANCH,z,0.71656,,,,,,-0.059259259,-0.275,0,0,0,,0,69,69,381,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,-0.089814815,-0.27037037,1,0,0,0.283335,,0.72381,1,,,,,,271,NW,"ID",50,aubrid,AUBRID,z,0.72381,,,,,,-0.092592593,-0.271296296,0,0,0,,0,70,70,330,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5772,1,,,,,,298,NW,"ID",50,piergy,PIERGY,z,0.5772,,,,,,-0.011111111,-0.271296296,0,0,0,,0,71,71,357,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.72496,1,,,,,,231,WORD,"ID",33,export,EXPORT,m,0.72496,,,,,,-0.017592593,-0.271296296,0,0,0,,0,72,72,50,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.625305,1,,,,,,95,WORD,UN,33,ignore,THREAD,m,0.625305,,,,,,-0.017592593,-0.271296296,0,0,0,,0,73,73,154,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.513045,1,,,,,,41,WORD,"ID",50,spring,SPRING,m,0.513045,,,,,,-0.017592593,-0.271296296,0,0,0,,0,74,74,100,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58378,1,,,,,,2,WORD,"ID",50,bridge,BRIDGE,m,0.58378,,,,,,-0.02037037,-0.271296296,0,0,0,,0,75,75,61,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.84007,0,,,,,,61,WORD,UN,33,region,PONDER,m,0.84007,,,,,,-0.022222222,-0.271296296,0,0,0,,0,76,76,120,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.669995,1,,,,,,376,NW,UN,50,veigma,IGUARE,z,0.669995,,,,,,-0.022222222,-0.271296296,0,0,0,,0,77,77,435,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.572165,1,,,,,,10,WORD,"ID",50,ethnic,ETHNIC,m,0.572165,,,,,,-0.022222222,-0.271296296,0,0,0,,0,78,78,69,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.69579,1,,,,,,479,NW,"ID",33,lobush,LOBUSH,z,0.69579,,,,,,-0.022222222,-0.271296296,0,0,0,,0,79,79,298,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.886355,1,,,,,,426,NW,"ID",33,urivel,URIVEL,z,0.886355,,,,,,-0.022222222,-0.271296296,0,0,0,,0,80,80,245,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58796,1,,,,,,466,NW,"ID",33,hocite,HOCITE,z,0.58796,,,,,,-0.022222222,-0.271296296,0,0,0,,0,81,81,285,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.78363,1,,,,,,450,NW,"ID",33,phrect,PHRECT,z,0.78363,,,,,,-0.027777778,-0.271296296,0,0,0,,0,82,82,269,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.823,1,,,,,,367,NW,UN,50,hornal,SLIQUE,z,0.823,,,,,,-0.027777778,-0.271296296,0,0,0,,0,83,83,426,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56027,1,,,,,,104,WORD,UN,33,number,STUDIO,m,0.56027,,,,,,-0.027777778,-0.271296296,0,0,0,,0,84,84,163,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.499835,1,,,,,,208,WORD,"ID",33,hockey,HOCKEY,m,0.499835,,,,,,-0.027777778,-0.271296296,0,0,0,,0,85,85,27,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.808465,1,,,,,,434,NW,"ID",33,pitrom,PITROM,z,0.808465,,,,,,-0.027777778,-0.271296296,0,0,0,,0,86,86,253,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.57734,1,,,,,,294,NW,"ID",50,inhort,INHORT,z,0.57734,,,,,,-0.027777778,-0.271296296,0,0,0,,0,87,87,353,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.64418,1,,,,,,405,NW,UN,50,nouply,FLUMNI,z,0.64418,,,,,,-0.027777778,-0.271296296,0,0,0,,0,88,88,464,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.83457,1,,,,,,268,NW,"ID",50,packes,PACKES,z,0.83457,,,,,,-0.02962963,-0.271296296,0,0,0,,0,89,89,327,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.770855,1,,,,,,182,WORD,"ID",33,winter,WINTER,m,0.770855,,,,,,-0.02962963,-0.271296296,0,0,0,,0,90,90,1,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.45266,1,,,,,,179,WORD,UN,50,silent,BASKET,m,0.45266,,,,,,-0.02962963,-0.271296296,0,0,0,,0,91,91,238,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.628585,1,,,,,,214,WORD,"ID",33,intake,INTAKE,m,0.628585,,,,,,-0.02962963,-0.271296296,0,0,0,,0,92,92,33,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,1.14053,0,,,,,,338,NW,UN,33,fachow,WREASH,z,1.14053,,,,,,-0.02962963,-0.271296296,0,0,0,,0,93,93,397,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.640615,1,,,,,,286,NW,"ID",50,reldon,RELDON,z,0.640615,,,,,,-0.032407407,-0.271296296,0,0,0,,0,94,94,345,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.46623,1,,,,,,205,WORD,"ID",33,lounge,LOUNGE,m,0.46623,,,,,,-0.032407407,-0.271296296,0,0,0,,0,95,95,24,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56724,1,,,,,,124,WORD,UN,50,nickel,BLOUSE,m,0.56724,,,,,,-0.037037037,-0.271296296,0,0,0,,0,96,96,183,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.63366,1,,,,,,133,WORD,UN,50,staple,CHROME,m,0.63366,,,,,,-0.062037037,-0.258333333,0,0,0,,0,97,97,192,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.687545,1,,,,,,186,WORD,"ID",33,portal,PORTAL,m,0.687545,,,,,,-0.062037037,-0.258333333,0,0,0,,0,98,98,5,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.85309,1,,,,,,349,NW,UN,33,nagurs,ASYLEN,z,0.85309,,,,,,-0.062037037,-0.258333333,0,0,0,,0,99,99,408,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.58997,0,,,,,,345,NW,UN,33,saudic,ABSEND,z,0.58997,,,,,,-0.062037037,-0.258333333,0,0,0,,0,100,100,404,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55811,1,,,,,,92,WORD,UN,33,public,STRAND,m,0.55811,,,,,,-0.062037037,-0.258333333,0,0,0,,0,101,101,151,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.754545,1,,,,,,303,NW,UN,33,cludie,FIREAM,z,0.754545,,,,,,-0.062037037,-0.258333333,0,0,0,,0,102,102,362,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.546135,0,,,,,,8,WORD,"ID",50,abrupt,ABRUPT,m,0.546135,,,,,,-0.062037037,-0.258333333,0,0,0,,0,103,103,67,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.68049,1,,,,,,167,WORD,UN,50,answer,DESIGN,m,0.68049,,,,,,-0.062037037,-0.258333333,0,0,0,,0,104,104,226,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.439075,1,,,,,,65,WORD,UN,33,gospel,SYMBOL,m,0.439075,,,,,,-0.062037037,-0.258333333,0,0,0,,0,105,105,124,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.606285,1,,,,,,144,WORD,UN,50,parish,SPONGE,m,0.606285,,,,,,-0.062037037,-0.258333333,0,0,0,,0,106,106,203,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.591435,1,,,,,,472,NW,"ID",33,cigney,CIGNEY,z,0.591435,,,,,,-0.062037037,-0.258333333,0,0,0,,0,107,107,291,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.535995,1,,,,,,409,NW,UN,50,tunory,ELOPIA,z,0.535995,,,,,,-0.062037037,-0.258333333,0,0,0,,0,108,108,468,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.515975,1,,,,,,259,NW,"ID",50,soudal,SOUDAL,z,0.515975,,,,,,-0.062037037,-0.258333333,0,0,0,,0,109,109,318,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58437,1,,,,,,355,NW,UN,33,othnis,ZINGLY,z,0.58437,,,,,,-0.062037037,-0.258333333,0,0,0,,0,110,110,414,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58633,1,,,,,,196,WORD,"ID",33,credit,CREDIT,m,0.58633,,,,,,-0.062037037,-0.258333333,0,0,0,,0,111,111,15,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.924655,1,,,,,,153,WORD,UN,50,author,BEHOLD,m,0.924655,,,,,,-0.062037037,-0.258333333,0,0,0,,0,112,112,212,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.721075,0,,,,,,86,WORD,UN,33,filter,RODENT,m,0.721075,,,,,,-0.062037037,-0.258333333,0,0,0,,0,113,113,145,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.669535,1,,,,,,137,WORD,UN,50,melody,FINGER,m,0.669535,,,,,,-0.062037037,-0.258333333,0,0,0,,0,114,114,196,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.858205,1,,,,,,395,NW,UN,50,flengy,COLURY,z,0.858205,,,,,,-0.062037037,-0.258333333,0,0,0,,0,115,115,454,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.00131,1,,,,,,168,WORD,UN,50,genius,ANSWER,m,1.00131,,,,,,-0.062037037,-0.258333333,0,0,0,,0,116,116,227,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.8902,0,,,,,,252,NW,"ID",50,stapod,STAPOD,z,0.8902,,,,,,-0.062037037,-0.258333333,0,0,0,,0,117,117,311,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.44994,1,,,,,,132,WORD,UN,50,orphan,STRONG,m,0.44994,,,,,,-0.062037037,-0.258333333,0,0,0,,0,118,118,191,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.71092,1,,,,,,436,NW,"ID",33,frutan,FRUTAN,z,0.71092,,,,,,-0.062037037,-0.258333333,0,0,0,,0,119,119,255,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5666,1,,,,,,223,WORD,"ID",33,kidney,KIDNEY,m,0.5666,,,,,,-0.025,-0.427777778,1,0,0,,0,120,120,42,1,break_done_button
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.930285,1,,,,,,180,WORD,UN,50,thrive,SILENT,m,0.930285,,,,,,-0.030555556,-0.393518519,0,0,0,,0,121,121,239,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.759075,1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,0.759075,,,,,,-0.030555556,-0.393518519,0,0,0,,0,122,122,405,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.562175,1,,,,,,238,WORD,"ID",33,flower,FLOWER,m,0.562175,,,,,,-0.030555556,-0.393518519,0,0,0,,0,123,123,57,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.74159,1,,,,,,257,NW,"ID",50,veniod,VENIOD,z,0.74159,,,,,,-0.030555556,-0.393518519,0,0,0,,0,124,124,316,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.050235,1,,,,,,183,WORD,"ID",33,mildew,MILDEW,m,1.050235,,,,,,-0.030555556,-0.393518519,0,0,0,,0,125,125,2,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.70927,1,,,,,,312,NW,UN,33,paurse,NERAWL,z,0.70927,,,,,,-0.030555556,-0.393518519,0,0,0,,0,126,126,371,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.66147,1,,,,,,232,WORD,"ID",33,inject,INJECT,m,0.66147,,,,,,-0.030555556,-0.393518519,0,0,0,,0,127,127,51,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.566835,1,,,,,,206,WORD,"ID",33,tailor,TAILOR,m,0.566835,,,,,,-0.030555556,-0.393518519,0,0,0,,0,128,128,25,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.61701,1,,,,,,225,WORD,"ID",33,vulgar,VULGAR,m,0.61701,,,,,,-0.030555556,-0.393518519,0,0,0,,0,129,129,44,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.503065,1,,,,,,127,WORD,UN,50,senior,CASTLE,m,0.503065,,,,,,-0.030555556,-0.393518519,0,0,0,,0,130,130,186,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.493215,1,,,,,,90,WORD,UN,33,expand,RELISH,m,0.493215,,,,,,-0.030555556,-0.393518519,0,0,0,,0,131,131,149,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.513685,1,,,,,,418,NW,UN,50,slount,SUIDLE,z,0.513685,,,,,,-0.030555556,-0.393518519,0,0,0,,0,132,132,477,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.486605,1,,,,,,246,NW,"ID",50,piaton,PIATON,z,0.486605,,,,,,-0.030555556,-0.393518519,0,0,0,,0,133,133,305,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.48715,1,,,,,,467,NW,"ID",33,gorbie,GORBIE,z,0.48715,,,,,,-0.030555556,-0.393518519,0,0,0,,0,134,134,286,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.483695,0,,,,,,160,WORD,UN,50,pastor,VIOLET,m,0.483695,,,,,,-0.030555556,-0.393518519,0,0,0,,0,135,135,219,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60765,1,,,,,,299,NW,"ID",50,sturch,STURCH,z,0.60765,,,,,,-0.030555556,-0.393518519,0,0,0,,0,136,136,358,1,
,,,,,,,,,,,,,,,,,,5f1487c186fcde504cfd70d7,2020-08-10_18h08.52.466,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.591615,1,,,,,,93,WORD,UN,33,travel,PUBLIC,m,0.591615,,,,,,-0.030555556,-0.393518519,0,0,0,,0,137,137,152,1,
