counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.201,,,,,,,,0.201,1,,,,,,339,NW,"ID",16,fachow,FACHOW,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,64,64,338,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.218,,,,,,,,0.218,1,,,,,,188,WORD,UN,16,censor,SOCIAL,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,65,65,187,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.184,,,,,,,,0.184,1,,,,,,25,WORD,"ID",33,domain,DOMAIN,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,66,66,24,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.182,,,,,,,,0.182,0,,,,,,359,NW,"ID",16,fonver,FONVER,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,67,67,358,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.249,,,,,,,,0.249,0,,,,,,310,NW,"ID",16,daniet,DANIET,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,68,68,309,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.2,,,,,,,,0.2,0,,,,,,320,NW,"ID",16,jockal,JOCKAL,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,69,69,319,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.45,,,,,,,,0.45,0,,,,,,381,NW,UN,33,sarley,HUNIEK,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,70,70,380,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.431,,,,,,,,0.431,0,,,,,,365,NW,UN,33,toshel,GUAIRT,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,71,71,364,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.188,,,,,,,,0.188,0,,,,,,454,NW,UN,16,tondle,SCOUGE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,72,72,453,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.184,,,,,,,,0.184,1,,,,,,178,WORD,UN,33,mildew,INFORM,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,73,73,177,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.329,,,,,,,,0.329,1,,,,,,49,WORD,"ID",33,survey,SURVEY,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,74,74,48,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.404,,,,,,,,0.404,1,,,,,,193,WORD,UN,16,plague,OBJECT,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,75,75,192,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.367,,,,,,,,0.367,0,,,,,,286,NW,"ID",33,reldon,RELDON,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,76,76,285,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.403,,,,,,,,0.403,0,,,,,,452,NW,UN,16,bolvis,SURDEN,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,77,77,451,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.296,,,,,,,,0.296,0,,,,,,243,NW,"ID",33,musied,MUSIED,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,78,78,242,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.63,,,,,,,,0.63,0,,,,,,434,NW,UN,16,impurb,PITROM,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,79,79,433,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.584,,,,,,,,0.584,0,,,,,,248,NW,"ID",33,strole,STROLE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,80,80,247,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.067,,,,,,,,0.067,0,,,,,,441,NW,UN,16,aboune,RASTOE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,81,81,440,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.1,,,,,,,,0.1,1,,,,,,141,WORD,UN,33,spruce,ORPHAN,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,82,82,140,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.238,,,,,,,,0.238,0,,,,,,48,WORD,"ID",33,walnut,WALNUT,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,83,83,47,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.465,,,,,,,,0.465,0,,,,,,72,WORD,"ID",16,bright,BRIGHT,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,84,84,71,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.117,,,,,,,,0.117,1,,,,,,444,NW,UN,16,minkel,JAUNCE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,85,85,443,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.032,,,,,,,,0.032,0,,,,,,76,WORD,"ID",16,exotic,EXOTIC,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,86,86,75,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5,,,,,,,,0.5,1,,,,,,422,NW,UN,16,streld,ALCOUD,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,87,87,421,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.097,,,,,,,,0.097,1,,,,,,383,NW,UN,33,guesco,AUNGRE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,88,88,382,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.201,,,,,,,,0.201,0,,,,,,77,WORD,"ID",16,racket,RACKET,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,89,89,76,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.553,,,,,,,,0.553,1,,,,,,52,WORD,"ID",33,impose,IMPOSE,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,90,90,51,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.197,,,,,,,,0.197,1,,,,,,218,WORD,UN,16,bucket,SHRINK,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,91,91,217,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.168,,,,,,,,0.168,0,,,,,,102,WORD,"ID",16,direct,DIRECT,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,92,92,101,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.029,,,,,,,,0.029,0,,,,,,396,NW,UN,33,camble,FLENGY,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,93,93,395,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.502,,,,,,,,0.502,0,,,,,,249,NW,"ID",33,batrol,BATROL,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,94,94,248,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.001,,,,,,,,0.001,1,,,,,,356,NW,"ID",16,othnis,OTHNIS,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,95,95,355,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.102,,,,,,,,0.102,0,,,,,,255,NW,"ID",33,apight,APIGHT,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,96,96,254,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.019,,,,,,,,0.019,0,,,,,,227,WORD,UN,16,master,SELDOM,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,97,97,226,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.075,,,,,,,,0.075,0,,,,,,408,NW,UN,33,flumni,HURNIA,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,98,98,407,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.05,,,,,,,,0.05,0,,,,,,81,WORD,"ID",16,friend,FRIEND,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,99,99,80,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.053,,,,,,,,0.053,0,,,,,,290,NW,"ID",33,splino,SPLINO,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,100,100,289,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.604,,,,,,,,0.604,1,,,,,,146,WORD,UN,33,garlic,COUPLE,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,101,101,145,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.001,,,,,,,,0.001,1,,,,,,438,NW,UN,16,limpor,BAITCH,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,102,102,437,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.002,,,,,,,,0.002,0,,,,,,247,NW,"ID",33,blarge,BLARGE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,103,103,246,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.466,,,,,,,,0.466,0,,,,,,313,NW,"ID",16,paurse,PAURSE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,104,104,312,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.252,,,,,,,,0.252,0,,,,,,256,NW,"ID",33,inlors,INLORS,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,105,105,255,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.431,,,,,,,,0.431,1,,,,,,197,WORD,UN,16,wicked,STREAM,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,106,106,196,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.067,,,,,,,,0.067,0,,,,,,122,WORD,UN,33,strike,LINGER,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,107,107,121,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.199,,,,,,,,0.199,1,,,,,,111,WORD,"ID",16,induce,INDUCE,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,108,108,110,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.003,,,,,,,,0.003,0,,,,,,96,WORD,"ID",16,ignore,IGNORE,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,109,109,95,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.3,,,,,,,,0.3,1,,,,,,295,NW,"ID",33,gleath,GLEATH,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,110,110,294,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.083,,,,,,,,0.083,0,,,,,,449,NW,UN,16,phrect,BRUNGE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,111,111,448,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.665,,,,,,,,0.665,1,,,,,,61,WORD,"ID",16,ponder,PONDER,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,112,112,60,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.497,,,,,,,,0.497,0,,,,,,467,NW,UN,16,wictor,GORBIE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,113,113,466,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.635,,,,,,,,0.635,0,,,,,,358,NW,"ID",16,fleack,FLEACK,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,114,114,357,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.018,,,,,,,,0.018,1,,,,,,446,NW,UN,16,gircue,RUNAMO,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,115,115,445,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.514,,,,,,,,0.514,1,,,,,,395,NW,UN,33,flengy,COLURY,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,116,116,394,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.503,,,,,,,,0.503,0,,,,,,22,WORD,"ID",33,jockey,JOCKEY,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,117,117,21,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.232,,,,,,,,0.232,0,,,,,,62,WORD,"ID",16,region,REGION,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,118,118,61,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.055,,,,,,,,0.055,1,,,,,,40,WORD,"ID",33,convey,CONVEY,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,119,119,39,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.12,,,,,,,,0.12,0,,,,,,240,WORD,UN,16,glance,FOREST,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,120,120,239,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.199,,,,,,,,0.199,0,,,,,,362,NW,UN,33,breali,TIREAU,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,121,121,361,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.054,,,,,,,,0.054,1,,,,,,412,NW,UN,33,equats,JILUER,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,122,122,411,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.066,,,,,,,,0.066,0,,,,,,475,NW,UN,16,robuly,PEBRIC,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,123,123,474,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.651,,,,,,,,0.651,0,,,,,,380,NW,UN,33,huniek,CAVORY,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,124,124,379,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.065,,,,,,,,0.065,1,,,,,,464,NW,UN,16,whivex,CHAITE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,125,125,463,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.144,,,,,,,,0.144,1,,,,,,234,WORD,UN,16,lumber,CLUMSY,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,126,126,233,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.134,,,,,,,,0.134,1,,,,,,242,NW,"ID",33,unwert,UNWERT,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,127,127,241,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.185,,,,,,,,0.185,1,,,,,,427,NW,UN,16,tandly,SCHIND,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,128,128,426,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.033,,,,,,,,0.033,1,,,,,,185,WORD,UN,16,portal,BOTHER,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,129,129,184,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.098,,,,,,,,0.098,1,,,,,,262,NW,"ID",33,quilew,QUILEW,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,130,130,261,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.015,,,,,,,,0.015,0,,,,,,366,NW,UN,33,slique,TOSHEL,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,131,131,365,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.118,,,,,,,,0.118,1,,,,,,328,NW,"ID",16,broake,BROAKE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,132,132,327,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.181,,,,,,,,0.181,1,,,,,,156,WORD,UN,33,pastor,CRADLE,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,133,133,155,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.167,,,,,,,,0.167,1,,,,,,431,NW,UN,16,lunker,CHRUMS,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,134,134,430,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.083,,,,,,,,0.083,1,,,,,,155,WORD,UN,33,cradle,LIZARD,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,135,135,154,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.149,,,,,,,,0.149,0,,,,,,99,WORD,"ID",16,fluent,FLUENT,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,136,136,98,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.089,,,,,,,,0.089,1,,,,,,94,WORD,"ID",16,travel,TRAVEL,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,137,137,93,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.001,,,,,,,,0.001,0,,,,,,196,WORD,UN,16,stream,CREDIT,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,138,138,195,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.181,,,,,,,,0.181,0,,,,,,346,NW,"ID",16,saudic,SAUDIC,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,139,139,345,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.105,,,,,,,,0.105,0,,,,,,228,WORD,UN,16,inject,MASTER,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,140,140,227,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.162,,,,,,,,0.162,1,,,,,,198,WORD,UN,16,invoke,WICKED,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,141,141,197,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.135,,,,,,,,0.135,0,,,,,,252,NW,"ID",33,stapod,STAPOD,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,142,142,251,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.137,,,,,,,,0.137,1,,,,,,105,WORD,"ID",16,number,NUMBER,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,143,143,104,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.116,,,,,,,,0.116,0,,,,,,86,WORD,"ID",16,rodent,RODENT,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,144,144,85,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.119,,,,,,,,0.119,0,,,,,,435,NW,UN,16,frutan,IMPURB,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,145,145,434,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.202,,,,,,,,0.202,0,,,,,,211,WORD,UN,16,verify,INFECT,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,146,146,210,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.27,,,,,,,,0.27,1,,,,,,35,WORD,"ID",33,socket,SOCKET,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,147,147,34,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.045,,,,,,,,0.045,0,,,,,,212,WORD,UN,16,squeal,VERIFY,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,148,148,211,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.257,,,,,,,,0.257,1,,,,,,36,WORD,"ID",33,vanish,VANISH,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,149,149,35,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.132,,,,,,,,0.132,1,,,,,,450,NW,UN,16,rastoe,PHRECT,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,150,150,449,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.183,,,,,,,,0.183,0,,,,,,325,NW,"ID",16,thruse,THRUSE,z,,,,,,1.172222222,-0.091666667,0,0,0,,0,151,151,324,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.068,,,,,,,,0.068,0,,,,,,23,WORD,"ID",33,wealth,WEALTH,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,152,152,22,1
,,,,,,,,,,,,,,,,,,999,2020-11-26_10h16.32.037,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.168,,,,,,,,0.168,1,,,,,,181,WORD,UN,16,winter,GLANCE,m,,,,,,1.172222222,-0.091666667,0,0,0,,0,153,153,180,1
