counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.500977007,-0.326732598,1,0,0,0.6141,button_right,0.6141,1,,,,,,158,WORD,"ID",16,island,ISLAND,m,,,,,,0.500977007,-0.326732598,1,0,0,,0,117,117,97,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.509212161,-0.3242946,1,0,0,0.6692,button_right,0.6692,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,,,,,,0.509212161,-0.3242946,1,0,0,,0,118,118,162,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.508182711,-0.320881371,1,0,0,0.5497,button_right,0.5497,1,,,,,,159,WORD,"ID",16,detail,DETAIL,m,,,,,,0.508182711,-0.320881371,1,0,0,,0,119,119,98,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.535461426,-0.333559055,1,0,0,0.801,button_right,0.801,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,0.049591139,-0.391827778,1,0,0,,0,120,120,5,1,break_done_button
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.526865172,-0.281141633,1,0,0,0.7354,button_left,0.7354,1,,,,,,398,NW,"ID",16,blunde,BLUNDE,z,,,,,,-0.526865172,-0.281141633,1,0,0,,0,121,121,337,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.495315404,-0.284067247,1,0,0,0.6025,button_right,0.6025,1,,,,,,17,WORD,UN,16,humble,CHARGE,m,,,,,,0.495315404,-0.284067247,1,0,0,,0,122,122,196,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.460984462,-0.288699548,1,0,0,0.7173,button_left,0.7173,1,,,,,,420,NW,"ID",16,gushop,GUSHOP,z,,,,,,-0.460984462,-0.288699548,1,0,0,,0,123,123,359,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.48157216,-0.298939233,1,0,0,0.6328,button_left,0.6328,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,,,,,,-0.48157216,-0.298939233,1,0,0,,0,124,124,269,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.483630949,-0.30625323,1,0,0,0.7009,button_left,0.7009,1,,,,,,386,NW,"ID",16,ancust,ANCUST,z,,,,,,-0.483630949,-0.30625323,1,0,0,,0,125,125,325,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.498557044,-0.283823476,1,0,0,0.6304,button_left,0.6304,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,,,,,,-0.498557044,-0.283823476,1,0,0,,0,126,126,298,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.468704853,-0.294794546,1,0,0,1.0017,button_left,1.0017,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,,,,,,-0.468704853,-0.294794546,1,0,0,,0,127,127,294,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.482448096,-0.302108617,1,0,0,0.6497,button_right,0.6497,1,,,,,,28,WORD,UN,16,sketch,COMEDY,m,,,,,,0.482448096,-0.302108617,1,0,0,,0,128,128,207,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.507153409,-0.313079686,1,0,0,0.565,button_right,0.565,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,,,,,,0.507153409,-0.313079686,1,0,0,,0,129,129,10,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.484660325,-0.287724319,1,0,0,0.8023,button_left,0.8023,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,,,,,,-0.484660325,-0.287724319,1,0,0,,0,130,130,245,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.496344853,-0.315030144,1,0,0,0.6532,button_right,0.6532,1,,,,,,135,WORD,"ID",16,import,IMPORT,m,,,,,,0.496344853,-0.315030144,1,0,0,,0,131,131,74,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.477454621,-0.279922633,1,0,0,0.7166,button_left,0.7166,1,,,,,,256,NW,UN,16,veniod,INLORS,z,,,,,,-0.477454621,-0.279922633,1,0,0,,0,132,132,435,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.491197901,-0.310397991,1,0,0,0.6506,button_right,0.6506,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,,,,,,0.491197901,-0.310397991,1,0,0,,0,133,133,148,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.423258365,-0.318199528,1,0,0,0.5711,button_right,0.5711,1,,,,,,12,WORD,UN,16,strive,ORANGE,m,,,,,,0.423258365,-0.318199528,1,0,0,,0,134,134,191,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.460469737,-0.265294492,1,0,0,0.7182,button_left,0.7182,1,,,,,,304,NW,"ID",33,cludie,CLUDIE,z,,,,,,-0.460469737,-0.265294492,1,0,0,,0,135,135,243,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.463557901,-0.287724319,1,0,0,0.6851,button_left,0.6851,1,,,,,,241,NW,UN,16,unwert,SMENCO,z,,,,,,-0.463557901,-0.287724319,1,0,0,,0,136,136,420,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.467522038,-0.304546615,1,0,0,0.7171,button_right,0.7171,1,,,,,,13,WORD,UN,16,almost,STRIVE,m,,,,,,0.467522038,-0.304546615,1,0,0,,0,137,137,192,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.462013837,-0.281141633,1,0,0,0.7014,button_left,0.7014,1,,,,,,374,NW,"ID",16,sliant,SLIANT,z,,,,,,-0.462013837,-0.281141633,1,0,0,,0,138,138,313,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.487233801,-0.282604477,1,0,0,0.7355,button_left,0.7355,1,,,,,,414,NW,"ID",16,serbol,SERBOL,z,,,,,,-0.487233801,-0.282604477,1,0,0,,0,139,139,353,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.499947705,-0.315517833,1,0,0,0.6646,button_right,0.6646,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,,,,,,0.499947705,-0.315517833,1,0,0,,0,140,140,134,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.499947705,-0.303327616,1,0,0,0.6469,button_right,0.6469,1,,,,,,19,WORD,UN,16,breast,PATRON,m,,,,,,0.499947705,-0.303327616,1,0,0,,0,141,141,198,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.489292552,-0.265050721,1,0,0,0.9733,button_left,0.9733,1,,,,,,335,NW,"ID",33,desion,DESION,z,,,,,,-0.489292552,-0.265050721,1,0,0,,0,142,142,274,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.476425245,-0.296988774,1,0,0,0.8168,button_left,0.8168,1,,,,,,282,NW,UN,16,veralf,PORLEX,z,,,,,,-0.476425245,-0.296988774,1,0,0,,0,143,143,461,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.493771303,-0.28674909,1,0,0,0.7164,button_right,0.7164,1,,,,,,175,WORD,"ID",16,fabric,FABRIC,m,,,,,,0.493771303,-0.28674909,1,0,0,,0,144,144,114,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.498918256,-0.315761529,1,0,0,0.7477,button_right,0.7477,1,,,,,,165,WORD,"ID",16,invest,INVEST,m,,,,,,0.498918256,-0.315761529,1,0,0,,0,145,145,104,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.490321965,-0.273340022,1,0,0,0.6468,button_left,0.6468,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,,,,,,-0.490321965,-0.273340022,1,0,0,,0,146,146,265,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.501645209,-0.301133387,1,0,0,0.7129,button_left,0.7129,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,,,,,,-0.501645209,-0.301133387,1,0,0,,0,147,147,398,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.464587313,-0.28528632,1,0,0,0.5839,button_left,0.5839,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,,,,,,-0.464587313,-0.28528632,1,0,0,,0,148,148,402,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.494800753,-0.314298759,1,0,0,0.5963,button_right,0.5963,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,,,,,,0.494800753,-0.314298759,1,0,0,,0,149,149,16,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.469734229,-0.305765689,1,0,0,0.6694,button_left,0.6694,1,,,,,,332,NW,"ID",33,vangue,VANGUE,z,,,,,,-0.469734229,-0.305765689,1,0,0,,0,150,150,271,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.506123959,-0.315761529,1,0,0,0.6663,button_right,0.6663,1,,,,,,1,WORD,UN,16,ethnic,FRIGHT,m,,,,,,0.506123959,-0.315761529,1,0,0,,0,151,151,180,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.531858574,-0.312835916,1,0,0,0.5854,button_right,0.5854,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,,,,,,0.531858574,-0.312835916,1,0,0,,0,152,152,127,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.472307705,-0.305765689,1,0,0,0.7169,button_left,0.7169,1,,,,,,445,NW,UN,33,runamo,MINKEL,z,,,,,,-0.472307705,-0.305765689,1,0,0,,0,153,153,384,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.489807277,-0.306740844,1,0,0,0.9189,button_left,0.9189,1,,,,,,395,NW,"ID",16,colury,COLURY,z,,,,,,-0.489807277,-0.306740844,1,0,0,,0,154,154,334,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.500462356,-0.33160867,1,0,0,0.6518,button_right,0.6518,1,,,,,,14,WORD,UN,16,orange,ALMOST,m,,,,,,0.500462356,-0.33160867,1,0,0,,0,155,155,193,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.534946775,-0.299183003,1,0,0,0.5508,button_right,0.5508,1,,,,,,143,WORD,"ID",16,reason,REASON,m,,,,,,0.534946775,-0.299183003,1,0,0,,0,156,156,82,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.478998721,-0.269682949,1,0,0,0.66,button_left,0.66,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,,,,,,-0.478998721,-0.269682949,1,0,0,,0,157,157,287,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.521564817,-0.320881371,1,0,0,0.6208,button_right,0.6208,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,,,,,,0.521564817,-0.320881371,1,0,0,,0,158,158,12,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.474366457,-0.288699548,1,0,0,0.617,button_left,0.617,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,,,,,,-0.474366457,-0.288699548,1,0,0,,0,159,159,367,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.486719113,-0.284067247,1,0,0,0.6509,button_left,0.6509,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,,,,,,-0.486719113,-0.284067247,1,0,0,,0,160,160,383,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.48157216,-0.28528632,1,0,0,0.7683,button_left,0.7683,1,,,,,,268,NW,UN,16,orchet,PACKES,z,,,,,,-0.48157216,-0.28528632,1,0,0,,0,161,161,447,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.501130521,-0.284067247,1,0,0,0.6145,button_left,0.6145,1,,,,,,411,NW,"ID",16,orchin,ORCHIN,z,,,,,,-0.501130521,-0.284067247,1,0,0,,0,162,162,350,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.485175012,-0.241889509,1,0,0,0.6984,button_left,0.6984,1,,,,,,372,NW,"ID",16,ramily,RAMILY,z,,,,,,-0.485175012,-0.241889509,1,0,0,,0,163,163,311,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.488777864,-0.269439253,1,0,0,0.6828,button_left,0.6828,1,,,,,,430,NW,UN,33,chrums,CAROEY,z,,,,,,-0.488777864,-0.269439253,1,0,0,,0,164,164,369,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.498042357,-0.288699548,1,0,0,0.5976,button_left,0.5976,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,,,,,,-0.498042357,-0.288699548,1,0,0,,0,165,165,292,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.494439505,-0.284554861,1,0,0,0.6679,button_left,0.6679,1,,,,,,245,NW,UN,16,piaton,ANOUGS,z,,,,,,-0.494439505,-0.284554861,1,0,0,,0,166,166,424,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.508336225,-0.309666458,1,0,0,0.6334,button_left,0.6334,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,,,,,,-0.508336225,-0.309666458,1,0,0,,0,167,167,419,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.525321072,-0.270170564,1,0,0,0.6344,button_left,0.6344,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,,,,,,-0.525321072,-0.270170564,1,0,0,,0,168,168,374,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.514512516,-0.297476389,1,0,0,0.6672,button_left,0.6672,1,,,,,,243,NW,UN,16,eatric,MUSIED,z,,,,,,-0.514512516,-0.297476389,1,0,0,,0,169,169,422,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.483992197,-0.299670618,1,0,0,0.6523,button_right,0.6523,1,,,,,,51,WORD,UN,16,impose,HUNGRY,m,,,,,,0.483992197,-0.299670618,1,0,0,,0,170,170,230,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.498403605,-0.300645847,1,0,0,0.6855,button_right,0.6855,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,,,,,,0.498403605,-0.300645847,1,0,0,,0,171,171,37,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.513844314,-0.299670618,1,0,0,0.5997,button_right,0.5997,1,,,,,,94,WORD,"ID",33,travel,TRAVEL,m,,,,,,0.513844314,-0.299670618,1,0,0,,0,172,172,33,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.503550557,-0.322587985,1,0,0,0.9843,button_right,0.9843,1,,,,,,212,WORD,UN,33,squeal,VERIFY,m,,,,,,0.503550557,-0.322587985,1,0,0,,0,173,173,151,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.51760068,-0.30479046,1,0,0,0.7341,button_left,0.7341,1,,,,,,246,NW,UN,16,blarge,PIATON,z,,,,,,-0.51760068,-0.30479046,1,0,0,,0,174,174,425,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.503550557,-0.336728513,1,0,0,0.6999,button_right,0.6999,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,0.503550557,-0.336728513,1,0,0,,0,175,175,130,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.496859504,-0.311616916,1,0,0,0.5838,button_right,0.5838,1,,,,,,21,WORD,UN,16,jockey,SIMPLE,m,,,,,,0.496859504,-0.311616916,1,0,0,,0,176,176,200,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.473698292,-0.323563215,1,0,0,0.6005,button_right,0.6005,1,,,,,,150,WORD,"ID",16,random,RANDOM,m,,,,,,0.473698292,-0.323563215,1,0,0,,0,177,177,89,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.519659468,-0.293575546,1,0,0,0.7171,button_left,0.7171,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,-0.519659468,-0.293575546,1,0,0,,0,178,178,250,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.518630093,-0.267732639,1,0,0,0.6512,button_left,0.6512,1,,,,,,401,NW,"ID",16,mustil,MUSTIL,z,,,,,,-0.518630093,-0.267732639,1,0,0,,0,179,179,340,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.482086848,-0.296013545,1,0,0,0.6473,button_left,0.6473,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,,,,,,-0.482086848,-0.296013545,1,0,0,,0,180,180,379,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.480903996,-0.296745078,1,0,0,0.8502,button_right,0.8502,1,,,,,,145,WORD,"ID",16,parish,PARISH,m,,,,,,0.480903996,-0.296745078,1,0,0,,0,181,181,84,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.484145637,-0.312835916,1,0,0,0.8671,button_left,0.8671,1,,,,,,450,NW,UN,33,cainky,PHRECT,z,,,,,,-0.484145637,-0.312835916,1,0,0,,0,182,182,389,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.508336225,-0.299670618,1,0,0,0.8001,button_left,0.8001,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,,,,,,-0.508336225,-0.299670618,1,0,0,,0,183,183,291,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.477815795,-0.304546615,1,0,0,0.7175,button_right,0.7175,1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,,,,,,0.477815795,-0.304546615,1,0,0,,0,184,184,132,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.479513409,-0.314298759,1,0,0,0.8331,button_left,0.8331,1,,,,,,244,NW,UN,16,anougs,EATRIC,z,,,,,,-0.479513409,-0.314298759,1,0,0,,0,185,185,423,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.509880288,-0.308447458,1,0,0,0.6996,button_left,0.6996,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,,,,,,-0.509880288,-0.308447458,1,0,0,,0,186,186,405,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.513997828,-0.312592145,1,0,0,0.6839,button_left,0.6839,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,,,,,,-0.513997828,-0.312592145,1,0,0,,0,187,187,279,1,
